user_id,login_time,logout_time,content_watched,genres_watched,total_watch_time,num_pauses,buffer_events,was_recommended
u060,2025-06-04T12:38:00,2025-06-04T14:16:00,"['s006', 's007', 's026']","['Comedy', 'Horror', 'Romance']",97,0,1,False
u060,2025-05-30T08:28:00,2025-05-30T10:02:00,"['s022', 's012']",['Action'],87,2,0,True
u060,2025-06-01T14:04:00,2025-06-01T16:01:00,"['s006', 's012', 's017', 's026']",['Sci-Fi'],113,1,0,True
u060,2025-06-11T10:56:00,2025-06-11T12:22:00,"['s029', 's049', 's007']","['Action', 'Drama', 'Thriller']",85,0,2,True
u060,2025-06-07T08:31:00,2025-06-07T08:43:00,"['s007', 's011', 's001']","['Drama', 'Horror', 'Action']",2,1,2,True
u060,2025-05-14T06:12:00,2025-05-14T07:59:00,"['s024', 's005', 's012', 's013', 's041']","['Romance', 'Sci-Fi', 'Thriller']",98,2,1,True
u060,2025-05-28T17:06:00,2025-05-28T17:23:00,"['s039', 's024']","['Sci-Fi', 'Romance', 'Horror']",7,1,1,False
u061,2025-05-14T09:08:00,2025-05-14T10:32:00,"['s008', 's020', 's019', 's007', 's023']","['Sci-Fi', 'Thriller', 'Comedy']",84,1,0,True
u061,2025-05-17T12:55:00,2025-05-17T14:03:00,"['s010', 's040', 's022', 's030', 's043']","['Horror', 'Romance', 'Comedy']",65,3,0,False
u061,2025-06-12T10:24:00,2025-06-12T11:39:00,"['s016', 's024', 's010']",['Horror'],74,2,1,True
u061,2025-05-31T09:35:00,2025-05-31T09:45:00,['s031'],"['Comedy', 'Thriller', 'Drama']",5,5,1,False
u061,2025-05-17T03:20:00,2025-05-17T04:49:00,"['s034', 's037', 's045']","['Thriller', 'Romance', 'Horror']",79,2,1,False
u061,2025-05-25T20:37:00,2025-05-25T21:23:00,"['s049', 's013', 's019', 's041']","['Romance', 'Horror']",44,1,1,True
u061,2025-06-04T07:43:00,2025-06-04T07:51:00,['s021'],"['Romance', 'Thriller', 'Horror']",1,1,1,True
u061,2025-05-26T01:41:00,2025-05-26T03:24:00,['s034'],['Sci-Fi'],93,0,1,False
u061,2025-05-26T23:27:00,2025-05-27T01:26:00,"['s035', 's012', 's042', 's021', 's048']",['Thriller'],110,1,1,True
u061,2025-05-26T18:53:00,2025-05-26T19:47:00,"['s035', 's004', 's044']","['Comedy', 'Thriller']",51,1,1,False
u061,2025-05-21T02:44:00,2025-05-21T03:54:00,['s014'],['Romance'],65,3,0,False
u061,2025-05-23T02:00:00,2025-05-23T03:36:00,['s046'],['Romance'],91,0,0,True
u061,2025-06-11T03:30:00,2025-06-11T04:53:00,['s025'],['Comedy'],83,1,2,True
u061,2025-05-26T05:14:00,2025-05-26T05:19:00,"['s012', 's025', 's015']","['Horror', 'Romance']",2,3,0,True
u061,2025-05-19T10:44:00,2025-05-19T12:05:00,"['s043', 's017', 's028', 's044', 's037']","['Horror', 'Comedy', 'Action']",78,0,1,True
u061,2025-06-11T17:37:00,2025-06-11T19:16:00,"['s045', 's001', 's027', 's025']","['Horror', 'Sci-Fi']",95,0,0,False
u061,2025-06-04T05:15:00,2025-06-04T05:52:00,['s041'],"['Romance', 'Drama', 'Horror']",28,3,1,True
u061,2025-05-23T03:32:00,2025-05-23T03:46:00,['s008'],['Horror'],4,2,0,True
u061,2025-05-21T08:16:00,2025-05-21T09:29:00,"['s048', 's017']","['Comedy', 'Horror', 'Romance']",68,1,1,True
u062,2025-05-25T22:58:00,2025-05-26T00:52:00,"['s007', 's049', 's008']","['Horror', 'Sci-Fi']",105,2,1,False
u062,2025-06-07T05:56:00,2025-06-07T07:49:00,"['s009', 's034']",['Romance'],106,1,3,True
u062,2025-05-18T01:41:00,2025-05-18T02:15:00,"['s012', 's006', 's049', 's045']",['Sci-Fi'],34,2,0,True
u062,2025-05-29T21:07:00,2025-05-29T22:08:00,"['s039', 's003', 's043', 's033']",['Horror'],59,4,2,True
u062,2025-05-27T11:15:00,2025-05-27T11:25:00,['s010'],"['Horror', 'Action']",1,0,0,False
u062,2025-05-28T22:25:00,2025-05-28T23:29:00,['s026'],"['Sci-Fi', 'Action']",61,1,1,False
u062,2025-05-23T06:01:00,2025-05-23T06:29:00,"['s022', 's043']","['Romance', 'Drama', 'Horror']",18,1,0,True
u062,2025-05-24T04:27:00,2025-05-24T05:49:00,"['s036', 's011', 's010']","['Action', 'Drama', 'Comedy']",74,2,0,False
u062,2025-05-31T15:44:00,2025-05-31T16:55:00,['s040'],"['Sci-Fi', 'Comedy', 'Action']",63,0,2,True
u062,2025-05-19T12:43:00,2025-05-19T14:43:00,"['s001', 's025']",['Thriller'],119,2,2,True
u062,2025-05-30T15:16:00,2025-05-30T16:59:00,['s015'],"['Drama', 'Thriller', 'Comedy']",94,0,0,True
u062,2025-06-11T12:43:00,2025-06-11T14:33:00,"['s042', 's025', 's019', 's044', 's040']","['Romance', 'Comedy']",103,0,2,True
u062,2025-06-04T07:49:00,2025-06-04T09:12:00,"['s041', 's030', 's031']",['Romance'],79,3,1,False
u062,2025-05-29T09:21:00,2025-05-29T09:54:00,"['s041', 's047', 's012']","['Action', 'Sci-Fi']",31,0,0,True
u063,2025-06-01T15:34:00,2025-06-01T17:22:00,"['s003', 's030']","['Comedy', 'Thriller']",104,2,2,False
u063,2025-05-31T07:20:00,2025-05-31T07:41:00,"['s014', 's026', 's027']","['Romance', 'Comedy']",11,0,2,True
u063,2025-05-30T16:16:00,2025-05-30T17:20:00,"['s021', 's043', 's026']",['Comedy'],59,2,0,False
u063,2025-05-24T04:42:00,2025-05-24T05:14:00,"['s013', 's047', 's043', 's040', 's024']","['Thriller', 'Romance']",29,2,2,True
u063,2025-05-26T23:12:00,2025-05-26T23:44:00,"['s031', 's007']","['Comedy', 'Romance', 'Action']",26,3,3,False
u064,2025-05-31T18:08:00,2025-05-31T18:19:00,"['s022', 's036']",['Comedy'],8,2,2,True
u064,2025-06-05T13:14:00,2025-06-05T14:14:00,"['s002', 's045', 's014', 's025']","['Comedy', 'Sci-Fi', 'Action']",58,2,1,False
u064,2025-06-12T23:25:00,2025-06-13T00:42:00,"['s037', 's013', 's010', 's027']","['Romance', 'Sci-Fi']",75,3,1,False
u064,2025-05-18T22:36:00,2025-05-19T00:18:00,"['s040', 's049', 's034']","['Comedy', 'Drama', 'Horror']",95,0,1,False
u064,2025-05-16T21:39:00,2025-05-16T21:46:00,['s022'],['Action'],7,1,0,False
u064,2025-05-29T05:36:00,2025-05-29T06:06:00,"['s020', 's005']","['Thriller', 'Action']",28,1,3,False
u064,2025-06-02T07:49:00,2025-06-02T08:54:00,"['s019', 's020']",['Horror'],60,2,0,False
u064,2025-05-19T22:02:00,2025-05-19T22:27:00,['s035'],"['Romance', 'Sci-Fi', 'Thriller']",19,3,3,False
u064,2025-06-03T08:53:00,2025-06-03T10:27:00,"['s008', 's043']",['Romance'],90,1,4,True
u064,2025-05-14T19:00:00,2025-05-14T19:22:00,"['s025', 's031', 's011', 's002']","['Comedy', 'Action', 'Romance']",16,1,3,False
u064,2025-05-21T06:36:00,2025-05-21T07:38:00,"['s043', 's037', 's023', 's022']",['Action'],62,2,2,True
u064,2025-05-19T03:23:00,2025-05-19T04:47:00,"['s010', 's008', 's043', 's013']","['Action', 'Horror', 'Drama']",80,2,1,True
u064,2025-06-04T12:23:00,2025-06-04T12:30:00,"['s027', 's011', 's024', 's017', 's013']","['Action', 'Thriller', 'Drama']",-2,0,1,True
u064,2025-05-20T14:16:00,2025-05-20T14:27:00,"['s045', 's020']","['Romance', 'Horror']",1,4,1,True
u064,2025-05-25T10:00:00,2025-05-25T11:40:00,"['s043', 's006', 's022', 's036']",['Sci-Fi'],90,2,1,False
u064,2025-06-10T09:45:00,2025-06-10T09:51:00,['s020'],"['Sci-Fi', 'Romance']",-3,2,2,True
u064,2025-05-14T15:18:00,2025-05-14T16:51:00,"['s045', 's025', 's022']","['Horror', 'Thriller']",83,0,1,False
u064,2025-06-01T07:40:00,2025-06-01T08:37:00,"['s023', 's047']","['Thriller', 'Sci-Fi']",52,0,4,True
u064,2025-05-25T03:16:00,2025-05-25T03:31:00,['s043'],"['Horror', 'Thriller']",8,0,1,False
u064,2025-05-14T01:07:00,2025-05-14T02:55:00,['s016'],['Sci-Fi'],106,1,0,True
u064,2025-05-20T00:12:00,2025-05-20T01:30:00,['s005'],['Comedy'],75,1,0,True
u064,2025-05-28T12:36:00,2025-05-28T14:32:00,['s010'],"['Comedy', 'Romance', 'Action']",107,1,0,False
u064,2025-05-17T19:35:00,2025-05-17T20:58:00,['s046'],['Sci-Fi'],82,2,1,False
u064,2025-05-16T16:38:00,2025-05-16T17:06:00,['s001'],"['Horror', 'Comedy']",27,2,3,True
u065,2025-05-16T14:44:00,2025-05-16T15:38:00,"['s013', 's031', 's046', 's032', 's039']","['Sci-Fi', 'Romance', 'Action']",49,1,0,False
u065,2025-06-08T22:24:00,2025-06-09T00:19:00,"['s012', 's033', 's001', 's006']",['Sci-Fi'],115,3,3,True
u065,2025-06-06T16:00:00,2025-06-06T17:18:00,['s045'],['Sci-Fi'],75,0,1,True
u065,2025-05-27T15:03:00,2025-05-27T16:44:00,"['s026', 's041']","['Action', 'Thriller', 'Romance']",98,2,1,False
u065,2025-05-25T23:44:00,2025-05-26T00:16:00,"['s023', 's048', 's016']","['Drama', 'Comedy', 'Action']",26,0,0,True
u065,2025-05-20T08:08:00,2025-05-20T08:21:00,['s032'],"['Comedy', 'Drama']",13,2,1,False
u066,2025-05-16T15:19:00,2025-05-16T16:50:00,['s048'],"['Drama', 'Action', 'Thriller']",84,1,0,False
u066,2025-05-29T10:49:00,2025-05-29T12:23:00,"['s044', 's005', 's037', 's017', 's047']","['Romance', 'Action']",84,0,1,False
u066,2025-06-03T20:46:00,2025-06-03T21:38:00,"['s049', 's032', 's021']","['Comedy', 'Sci-Fi', 'Horror']",45,3,0,False
u066,2025-05-14T22:38:00,2025-05-15T00:11:00,"['s030', 's021', 's026', 's029']",['Sci-Fi'],88,5,0,False
u066,2025-05-30T13:08:00,2025-05-30T14:06:00,"['s021', 's025']","['Sci-Fi', 'Romance', 'Action']",58,0,1,True
u066,2025-06-12T02:49:00,2025-06-12T04:49:00,"['s038', 's012']",['Drama'],118,3,1,True
u066,2025-06-03T11:51:00,2025-06-03T12:15:00,"['s013', 's002', 's032']","['Sci-Fi', 'Action']",20,0,1,False
u066,2025-06-07T00:00:00,2025-06-07T00:40:00,"['s032', 's039']","['Romance', 'Horror', 'Comedy']",37,1,0,False
u066,2025-05-20T06:34:00,2025-05-20T07:41:00,['s023'],['Drama'],57,2,1,False
u066,2025-06-03T16:41:00,2025-06-03T18:03:00,"['s016', 's034']","['Horror', 'Sci-Fi']",78,1,1,True
u066,2025-05-13T14:09:00,2025-05-13T14:53:00,"['s022', 's041']","['Comedy', 'Thriller']",34,2,2,True
u066,2025-05-18T13:05:00,2025-05-18T14:26:00,"['s019', 's022', 's047', 's024', 's045']",['Action'],79,2,1,False
u066,2025-06-03T13:12:00,2025-06-03T13:25:00,"['s024', 's027', 's016', 's014']","['Comedy', 'Sci-Fi']",13,1,0,False
u066,2025-05-27T05:22:00,2025-05-27T06:48:00,"['s036', 's022', 's037']","['Comedy', 'Sci-Fi']",79,2,1,False
u066,2025-05-27T15:31:00,2025-05-27T17:16:00,"['s015', 's046', 's038', 's040', 's016']",['Romance'],95,4,1,False
u066,2025-05-13T21:11:00,2025-05-13T21:56:00,['s025'],['Thriller'],37,3,0,True
u066,2025-06-06T02:03:00,2025-06-06T03:10:00,"['s047', 's018', 's005', 's029', 's025']",['Horror'],60,0,2,False
u066,2025-05-19T12:17:00,2025-05-19T13:08:00,"['s016', 's015', 's041', 's001']","['Action', 'Thriller']",51,2,3,True
u067,2025-05-25T09:55:00,2025-05-25T10:40:00,"['s039', 's035', 's013']","['Sci-Fi', 'Thriller', 'Comedy']",38,0,1,True
u067,2025-05-15T18:09:00,2025-05-15T19:48:00,"['s033', 's019', 's016', 's025', 's028']","['Horror', 'Drama', 'Action']",96,0,1,True
u067,2025-05-19T13:21:00,2025-05-19T14:03:00,['s042'],"['Horror', 'Romance', 'Drama']",42,1,4,True
u067,2025-05-19T17:14:00,2025-05-19T18:16:00,"['s036', 's011', 's039', 's029']","['Drama', 'Action']",52,2,0,True
u067,2025-05-22T00:01:00,2025-05-22T01:36:00,"['s019', 's011', 's038', 's009']","['Drama', 'Horror']",86,0,0,True
u067,2025-05-27T20:39:00,2025-05-27T21:54:00,"['s010', 's021', 's047']","['Thriller', 'Drama']",68,0,0,False
u067,2025-06-11T09:57:00,2025-06-11T10:43:00,"['s021', 's040']",['Comedy'],40,0,0,True
u067,2025-06-07T17:48:00,2025-06-07T19:29:00,['s033'],['Comedy'],92,1,1,False
u067,2025-05-19T00:02:00,2025-05-19T01:10:00,['s009'],['Drama'],67,4,4,False
u068,2025-05-17T04:20:00,2025-05-17T06:01:00,"['s022', 's006', 's027']","['Horror', 'Drama']",96,2,0,True
u068,2025-06-06T19:24:00,2025-06-06T19:36:00,"['s042', 's026', 's045', 's010']","['Horror', 'Drama', 'Sci-Fi']",4,1,0,True
u068,2025-05-18T05:52:00,2025-05-18T07:34:00,"['s016', 's004']","['Comedy', 'Thriller', 'Drama']",98,3,0,True
u068,2025-05-23T06:19:00,2025-05-23T07:25:00,['s015'],['Sci-Fi'],66,5,1,False
u068,2025-05-19T06:22:00,2025-05-19T07:31:00,"['s025', 's049', 's041']","['Romance', 'Drama', 'Thriller']",64,2,1,False
u068,2025-06-04T09:38:00,2025-06-04T09:46:00,"['s036', 's005', 's003', 's013']","['Drama', 'Sci-Fi', 'Comedy']",-2,0,1,False
u068,2025-05-13T07:48:00,2025-05-13T08:37:00,"['s024', 's033', 's011', 's026', 's014']",['Thriller'],48,0,3,True
u068,2025-06-10T13:35:00,2025-06-10T15:15:00,"['s018', 's036', 's024']","['Romance', 'Sci-Fi', 'Comedy']",91,4,1,False
u068,2025-05-24T15:55:00,2025-05-24T16:42:00,"['s017', 's026', 's008']","['Action', 'Romance', 'Drama']",44,0,1,True
u068,2025-06-11T15:30:00,2025-06-11T17:00:00,"['s014', 's012', 's008', 's003']","['Horror', 'Drama']",82,3,1,False
u068,2025-05-22T08:33:00,2025-05-22T09:03:00,"['s045', 's044', 's014']","['Horror', 'Action', 'Comedy']",21,2,1,True
u068,2025-06-11T11:36:00,2025-06-11T13:01:00,"['s017', 's014', 's033', 's002', 's020']",['Sci-Fi'],82,0,0,False
u069,2025-05-22T09:23:00,2025-05-22T10:31:00,"['s030', 's026', 's039']",['Romance'],62,3,2,True
u069,2025-06-09T03:47:00,2025-06-09T04:28:00,"['s005', 's040']",['Drama'],31,0,3,False
u069,2025-06-10T04:24:00,2025-06-10T04:35:00,"['s001', 's020', 's029']","['Comedy', 'Thriller']",11,1,0,False
u069,2025-05-17T10:12:00,2025-05-17T10:23:00,"['s042', 's013']","['Comedy', 'Action']",6,1,0,True
u069,2025-06-01T00:00:00,2025-06-01T01:28:00,"['s003', 's008', 's020']",['Action'],88,1,2,True
u069,2025-05-22T07:32:00,2025-05-22T07:52:00,['s031'],['Drama'],10,0,0,True
u069,2025-05-23T16:28:00,2025-05-23T17:31:00,"['s018', 's002', 's045', 's037', 's031']",['Comedy'],54,1,1,False
u069,2025-05-22T19:21:00,2025-05-22T19:34:00,"['s002', 's003', 's032', 's028']","['Romance', 'Sci-Fi']",7,1,1,False
u069,2025-06-08T05:58:00,2025-06-08T07:57:00,['s018'],"['Action', 'Comedy', 'Romance']",119,3,2,True
u069,2025-05-25T03:56:00,2025-05-25T04:04:00,"['s013', 's016', 's045']","['Horror', 'Drama']",-2,2,0,False
u069,2025-05-15T00:11:00,2025-05-15T02:07:00,"['s036', 's045', 's032', 's015']","['Horror', 'Comedy', 'Drama']",107,0,2,True
u069,2025-05-17T00:34:00,2025-05-17T01:55:00,"['s031', 's035', 's011', 's024']","['Action', 'Comedy', 'Thriller']",76,0,2,False
u069,2025-05-27T14:18:00,2025-05-27T15:57:00,"['s027', 's012', 's038']","['Action', 'Romance']",89,3,2,False
u069,2025-05-26T07:25:00,2025-05-26T07:48:00,"['s044', 's035', 's027', 's024']","['Drama', 'Thriller']",13,1,0,True
u069,2025-05-19T06:20:00,2025-05-19T07:07:00,"['s029', 's049', 's035', 's044']",['Drama'],42,2,0,True
u070,2025-05-19T14:26:00,2025-05-19T15:47:00,"['s041', 's048', 's011', 's037', 's009']",['Horror'],76,4,2,False
u070,2025-05-16T17:17:00,2025-05-16T19:07:00,['s033'],"['Drama', 'Thriller', 'Horror']",104,1,1,False
u070,2025-05-24T14:13:00,2025-05-24T15:28:00,"['s048', 's015']","['Comedy', 'Action', 'Romance']",65,1,1,True
u070,2025-05-29T23:46:00,2025-05-30T01:01:00,"['s043', 's026', 's015', 's037', 's023']","['Romance', 'Comedy', 'Drama']",69,0,0,True
u070,2025-06-11T07:18:00,2025-06-11T08:21:00,"['s046', 's001']","['Horror', 'Drama', 'Romance']",61,2,2,True
u070,2025-05-16T06:52:00,2025-05-16T08:25:00,"['s049', 's026']","['Horror', 'Sci-Fi']",89,1,2,False
u070,2025-05-17T09:29:00,2025-05-17T11:18:00,['s002'],['Action'],106,1,0,True
u070,2025-05-21T10:50:00,2025-05-21T12:40:00,['s005'],"['Romance', 'Drama']",100,1,0,True
u070,2025-05-29T06:30:00,2025-05-29T07:59:00,['s045'],"['Action', 'Horror', 'Romance']",83,1,3,True
u070,2025-05-26T19:48:00,2025-05-26T20:47:00,"['s031', 's041', 's040', 's038', 's003']","['Romance', 'Drama', 'Horror']",50,1,0,True
u070,2025-05-14T09:54:00,2025-05-14T10:31:00,"['s049', 's035', 's007', 's028']","['Thriller', 'Horror', 'Action']",30,1,0,False
u070,2025-06-04T07:32:00,2025-06-04T07:40:00,['s032'],['Romance'],2,0,1,True
u070,2025-05-17T04:32:00,2025-05-17T04:47:00,['s030'],"['Comedy', 'Action']",12,0,2,True
u070,2025-06-03T08:34:00,2025-06-03T08:43:00,"['s036', 's046', 's029']",['Thriller'],4,0,3,True
u070,2025-05-13T11:14:00,2025-05-13T12:46:00,"['s044', 's002', 's033', 's029', 's005']","['Sci-Fi', 'Romance', 'Action']",90,1,0,False
u070,2025-05-30T15:59:00,2025-05-30T17:46:00,['s017'],"['Drama', 'Comedy', 'Thriller']",99,3,0,True
u070,2025-06-02T13:24:00,2025-06-02T14:06:00,['s019'],"['Action', 'Romance', 'Drama']",40,3,0,False
u070,2025-05-16T11:54:00,2025-05-16T12:24:00,"['s016', 's001', 's025', 's048']","['Sci-Fi', 'Romance', 'Drama']",23,1,3,True
u070,2025-05-23T04:02:00,2025-05-23T04:50:00,"['s032', 's015', 's046', 's029', 's045']",['Drama'],38,2,0,True
u070,2025-05-19T00:10:00,2025-05-19T01:49:00,"['s002', 's029', 's032', 's024', 's045']","['Drama', 'Comedy']",90,1,1,False
u070,2025-05-29T18:16:00,2025-05-29T19:42:00,['s027'],"['Drama', 'Action']",78,2,2,True
u070,2025-06-01T05:12:00,2025-06-01T05:25:00,['s017'],"['Action', 'Romance', 'Comedy']",12,1,0,False
u070,2025-05-24T01:40:00,2025-05-24T03:37:00,['s002'],['Drama'],115,2,1,False
u070,2025-06-12T05:57:00,2025-06-12T06:27:00,"['s024', 's036', 's017', 's031', 's005']","['Sci-Fi', 'Thriller', 'Romance']",23,1,3,True
u070,2025-05-14T19:25:00,2025-05-14T19:59:00,"['s020', 's009']","['Comedy', 'Romance', 'Drama']",31,1,1,True
u071,2025-05-13T13:17:00,2025-05-13T13:36:00,"['s038', 's034', 's001']","['Horror', 'Sci-Fi']",11,1,1,True
u071,2025-05-24T02:09:00,2025-05-24T04:04:00,"['s013', 's043']","['Romance', 'Horror']",108,1,2,True
u071,2025-05-20T20:19:00,2025-05-20T21:13:00,"['s005', 's010', 's043', 's009', 's033']",['Horror'],46,2,1,False
u071,2025-06-03T17:45:00,2025-06-03T18:55:00,"['s011', 's016', 's041', 's049', 's027']","['Action', 'Sci-Fi', 'Horror']",69,2,0,True
u071,2025-06-01T15:43:00,2025-06-01T15:53:00,"['s002', 's013', 's043', 's047']","['Romance', 'Horror']",5,1,1,False
u071,2025-05-23T05:27:00,2025-05-23T07:07:00,"['s040', 's033', 's027', 's042']","['Sci-Fi', 'Horror', 'Thriller']",98,1,1,False
u071,2025-06-04T15:00:00,2025-06-04T16:43:00,"['s039', 's002', 's027', 's005']","['Drama', 'Comedy', 'Sci-Fi']",102,3,0,False
u071,2025-05-14T19:38:00,2025-05-14T20:30:00,"['s018', 's030', 's042', 's022']","['Horror', 'Thriller']",48,3,1,False
u071,2025-05-27T00:34:00,2025-05-27T02:28:00,"['s032', 's025', 's049', 's045', 's038']","['Thriller', 'Comedy', 'Horror']",107,2,1,False
u071,2025-06-08T02:56:00,2025-06-08T03:18:00,"['s006', 's045', 's032']","['Thriller', 'Horror']",15,3,2,False
u071,2025-05-15T20:44:00,2025-05-15T21:21:00,"['s018', 's019', 's039']","['Sci-Fi', 'Action', 'Comedy']",27,1,0,False
u071,2025-06-07T18:14:00,2025-06-07T18:43:00,"['s013', 's022', 's034']","['Romance', 'Action', 'Comedy']",24,1,1,False
u071,2025-06-12T11:28:00,2025-06-12T12:57:00,"['s009', 's045', 's019', 's013', 's044']","['Action', 'Comedy', 'Thriller']",86,0,0,False
u071,2025-05-22T07:19:00,2025-05-22T09:06:00,"['s034', 's012', 's008', 's047', 's019']","['Sci-Fi', 'Horror', 'Thriller']",100,1,3,False
u071,2025-05-28T08:30:00,2025-05-28T08:58:00,"['s024', 's016', 's026', 's031']","['Action', 'Thriller', 'Romance']",18,0,1,False
u071,2025-05-19T15:50:00,2025-05-19T16:27:00,['s017'],['Romance'],28,1,1,False
u071,2025-05-30T21:20:00,2025-05-30T21:25:00,"['s017', 's032']","['Thriller', 'Horror']",4,1,1,False
u071,2025-06-05T06:16:00,2025-06-05T07:33:00,"['s018', 's004']","['Comedy', 'Romance']",71,3,2,False
u071,2025-06-03T16:19:00,2025-06-03T17:19:00,"['s008', 's009', 's012']",['Action'],54,2,2,False
u071,2025-05-15T11:31:00,2025-05-15T11:41:00,"['s007', 's036', 's035']","['Sci-Fi', 'Drama']",9,2,5,False
u071,2025-06-01T06:19:00,2025-06-01T06:50:00,"['s004', 's001', 's008', 's022', 's040']","['Action', 'Horror', 'Romance']",31,2,2,True
u072,2025-06-10T03:21:00,2025-06-10T04:43:00,"['s036', 's023', 's016']",['Drama'],73,2,2,False
u072,2025-05-27T09:56:00,2025-05-27T11:38:00,"['s025', 's014']","['Thriller', 'Drama', 'Sci-Fi']",99,4,0,True
u072,2025-06-09T22:47:00,2025-06-09T23:26:00,['s007'],['Horror'],32,2,0,True
u072,2025-05-24T00:21:00,2025-05-24T01:24:00,"['s012', 's015']","['Drama', 'Horror']",54,6,0,True
u072,2025-05-27T00:57:00,2025-05-27T01:57:00,"['s025', 's029', 's014', 's015', 's007']",['Romance'],51,3,1,False
u072,2025-06-02T03:21:00,2025-06-02T03:45:00,"['s049', 's025', 's002', 's035', 's018']",['Comedy'],18,1,0,True
u072,2025-06-05T20:16:00,2025-06-05T21:04:00,['s032'],"['Thriller', 'Romance', 'Comedy']",43,1,0,False
u072,2025-05-29T23:22:00,2025-05-29T23:45:00,"['s045', 's044', 's025', 's011', 's026']",['Sci-Fi'],22,2,2,True
u072,2025-05-31T10:28:00,2025-05-31T11:08:00,"['s015', 's025', 's039']","['Drama', 'Comedy']",37,3,0,False
u072,2025-05-24T02:35:00,2025-05-24T04:02:00,"['s046', 's002', 's025', 's037']","['Action', 'Romance']",86,2,1,True
u072,2025-06-01T20:32:00,2025-06-01T22:09:00,"['s006', 's028', 's017', 's023']",['Action'],90,2,1,True
u072,2025-05-24T19:50:00,2025-05-24T20:56:00,"['s015', 's038']","['Thriller', 'Horror', 'Comedy']",64,0,1,False
u073,2025-05-30T08:38:00,2025-05-30T09:29:00,"['s006', 's046']",['Drama'],51,0,2,False
u073,2025-06-07T03:49:00,2025-06-07T04:00:00,['s034'],"['Romance', 'Sci-Fi']",7,1,1,True
u073,2025-06-01T20:06:00,2025-06-01T20:46:00,"['s027', 's020']",['Thriller'],38,2,2,True
u073,2025-05-17T04:47:00,2025-05-17T06:11:00,"['s042', 's048', 's012', 's019', 's036']","['Romance', 'Sci-Fi']",84,2,4,True
u073,2025-05-21T21:24:00,2025-05-21T22:46:00,['s007'],"['Horror', 'Sci-Fi']",81,3,1,False
u073,2025-06-03T01:12:00,2025-06-03T02:27:00,"['s010', 's035']",['Sci-Fi'],70,2,2,False
u074,2025-05-20T19:38:00,2025-05-20T21:21:00,"['s002', 's033', 's004', 's026', 's009']",['Drama'],99,1,1,True
u074,2025-05-19T00:29:00,2025-05-19T01:04:00,"['s037', 's018', 's030']",['Romance'],26,3,0,True
u074,2025-05-18T00:00:00,2025-05-18T01:36:00,"['s041', 's039']",['Drama'],93,2,0,False
u074,2025-05-19T04:26:00,2025-05-19T04:31:00,"['s034', 's032', 's044', 's049']","['Thriller', 'Horror']",1,1,0,False
u074,2025-06-05T21:29:00,2025-06-05T22:33:00,"['s023', 's039', 's037', 's046', 's048']","['Horror', 'Action']",54,2,0,False
u074,2025-05-31T13:17:00,2025-05-31T13:43:00,"['s009', 's003', 's014', 's005']","['Action', 'Horror', 'Drama']",18,1,2,False
u074,2025-05-31T18:27:00,2025-05-31T19:20:00,"['s024', 's002', 's021']","['Sci-Fi', 'Drama']",47,1,0,True
u074,2025-06-11T01:21:00,2025-06-11T03:02:00,"['s038', 's049', 's048', 's009']","['Horror', 'Action', 'Romance']",99,0,1,True
u074,2025-05-13T17:53:00,2025-05-13T19:53:00,"['s017', 's032', 's026', 's030']","['Romance', 'Action', 'Sci-Fi']",117,2,0,True
u074,2025-05-31T22:09:00,2025-05-31T22:20:00,"['s041', 's007']","['Action', 'Drama']",8,0,0,True
u074,2025-05-30T14:13:00,2025-05-30T16:11:00,"['s005', 's039', 's019', 's023']","['Thriller', 'Romance', 'Drama']",108,2,1,False
u074,2025-06-03T19:41:00,2025-06-03T19:54:00,"['s013', 's020', 's033']",['Drama'],8,2,0,False
u074,2025-05-19T15:24:00,2025-05-19T17:04:00,"['s004', 's002', 's033']",['Comedy'],92,1,1,False
u074,2025-05-14T02:22:00,2025-05-14T03:24:00,"['s040', 's030', 's023']","['Action', 'Horror', 'Comedy']",56,2,2,True
u074,2025-06-05T12:41:00,2025-06-05T14:00:00,"['s049', 's032', 's028', 's033']",['Comedy'],78,3,2,False
u075,2025-06-05T00:37:00,2025-06-05T00:50:00,"['s022', 's043', 's046', 's029']","['Comedy', 'Horror', 'Action']",11,1,3,True
u075,2025-05-21T22:26:00,2025-05-21T22:42:00,"['s018', 's026', 's015', 's003']",['Action'],7,2,0,True
u075,2025-05-19T01:12:00,2025-05-19T01:41:00,"['s013', 's027', 's010', 's028', 's036']","['Action', 'Sci-Fi', 'Drama']",23,2,4,False
u075,2025-05-20T10:28:00,2025-05-20T12:22:00,"['s047', 's031', 's005']",['Romance'],114,3,1,False
u075,2025-05-20T12:53:00,2025-05-20T14:24:00,['s006'],"['Romance', 'Action', 'Thriller']",84,3,0,False
u075,2025-05-29T22:27:00,2025-05-30T00:20:00,"['s037', 's036', 's048']","['Comedy', 'Horror']",106,3,1,True
u075,2025-05-20T01:57:00,2025-05-20T03:27:00,"['s034', 's044', 's018', 's039', 's016']",['Horror'],80,1,2,True
u075,2025-06-03T23:59:00,2025-06-04T00:38:00,"['s020', 's032', 's047', 's026', 's004']","['Action', 'Horror', 'Drama']",34,4,2,False
u075,2025-06-07T06:13:00,2025-06-07T06:46:00,"['s030', 's010']",['Comedy'],30,2,3,False
